CVE-2025-39949,qed: Don't collect too many protection override GRC elements,"In the Linux kernel, the following vulnerability has been resolved:

qed: Don't collect too many protection override GRC elements

In the protection override dump path, the firmware can return far too
many GRC elements, resulting in attempting to write past the end of the
previously-kmalloc'ed dump buffer.

This will result in a kernel panic with reason:

 BUG: unable to handle kernel paging request at ADDRESS

where ""ADDRESS"" is just past the end of the protection override dump
buffer. The start address of the buffer is:
 p_hwfn->cdev->dbg_features[DBG_FEATURE_PROTECTION_OVERRIDE].dump_buf
and the size of the buffer is buf_size in the same data structure.

The panic can be arrived at from either the qede Ethernet driver path:

    [exception RIP: qed_grc_dump_addr_range+0x108]
 qed_protection_override_dump at ffffffffc02662ed [qed]
 qed_dbg_protection_override_dump at ffffffffc0267792 [qed]
 qed_dbg_feature at ffffffffc026aa8f [qed]
 qed_dbg_all_data at ffffffffc026b211 [qed]
 qed_fw_fatal_reporter_dump at ffffffffc027298a [qed]
 devlink_health_do_dump at ffffffff82497f61
 devlink_health_report at ffffffff8249cf29
 qed_report_fatal_error at ffffffffc0272baf [qed]
 qede_sp_task at ffffffffc045ed32 [qede]
 process_one_work at ffffffff81d19783

or the qedf storage driver path:

    [exception RIP: qed_grc_dump_addr_range+0x108]
 qed_protection_override_dump at ffffffffc068b2ed [qed]
 qed_dbg_protection_override_dump at ffffffffc068c792 [qed]
 qed_dbg_feature at ffffffffc068fa8f [qed]
 qed_dbg_all_data at ffffffffc0690211 [qed]
 qed_fw_fatal_reporter_dump at ffffffffc069798a [qed]
 devlink_health_do_dump at ffffffff8aa95e51
 devlink_health_report at ffffffff8aa9ae19
 qed_report_fatal_error at ffffffffc0697baf [qed]
 qed_hw_err_notify at ffffffffc06d32d7 [qed]
 qed_spq_post at ffffffffc06b1011 [qed]
 qed_fcoe_destroy_conn at ffffffffc06b2e91 [qed]
 qedf_cleanup_fcport at ffffffffc05e7597 [qedf]
 qedf_rport_event_handler at ffffffffc05e7bf7 [qedf]
 fc_rport_work at ffffffffc02da715 [libfc]
 process_one_work at ffffffff8a319663

Resolve this by clamping the firmware's return value to the maximum
number of legal elements the firmware should return.",0.0,NA,,,,,"Oct. 4, 2025, 8:15 a.m.","Oct. 6, 2025, 2:56 p.m.",No,416baaa9-dc9f-4396-8d5f-8c081fb06d67,,Denial of Service,Linux,linux_kernel,,,,,,,,,https://cvefeed.io/vuln/detail/CVE-2025-39949
CVE-2025-39950,net/tcp: Fix a NULL pointer dereference when using TCP-AO with TCP_REPAIR,"In the Linux kernel, the following vulnerability has been resolved:

net/tcp: Fix a NULL pointer dereference when using TCP-AO with TCP_REPAIR

A NULL pointer dereference can occur in tcp_ao_finish_connect() during a
connect() system call on a socket with a TCP-AO key added and TCP_REPAIR
enabled.

The function is called with skb being NULL and attempts to dereference it
on tcp_hdr(skb)->seq without a prior skb validation.

Fix this by checking if skb is NULL before dereferencing it.

The commentary is taken from bpf_skops_established(), which is also called
in the same flow. Unlike the function being patched,
bpf_skops_established() validates the skb before dereferencing it.

int main(void){
	struct sockaddr_in sockaddr;
	struct tcp_ao_add tcp_ao;
	int sk;
	int one = 1;

	memset(&sockaddr,'\0',sizeof(sockaddr));
	memset(&tcp_ao,'\0',sizeof(tcp_ao));

	sk = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);

	sockaddr.sin_family = AF_INET;

	memcpy(tcp_ao.alg_name,""cmac(aes128)"",12);
	memcpy(tcp_ao.key,""ABCDEFGHABCDEFGH"",16);
	tcp_ao.keylen = 16;

	memcpy(&tcp_ao.addr,&sockaddr,sizeof(sockaddr));

	setsockopt(sk, IPPROTO_TCP, TCP_AO_ADD_KEY, &tcp_ao,
	sizeof(tcp_ao));
	setsockopt(sk, IPPROTO_TCP, TCP_REPAIR, &one, sizeof(one));

	sockaddr.sin_family = AF_INET;
	sockaddr.sin_port = htobe16(123);

	inet_aton(""127.0.0.1"", &sockaddr.sin_addr);

	connect(sk,(struct sockaddr *)&sockaddr,sizeof(sockaddr));

return 0;
}

$ gcc tcp-ao-nullptr.c -o tcp-ao-nullptr -Wall
$ unshare -Urn

BUG: kernel NULL pointer dereference, address: 00000000000000b6
PGD 1f648d067 P4D 1f648d067 PUD 1982e8067 PMD 0
Oops: Oops: 0000 [#1] SMP NOPTI
Hardware name: VMware, Inc. VMware Virtual Platform/440BX Desktop
Reference Platform, BIOS 6.00 11/12/2020
RIP: 0010:tcp_ao_finish_connect (net/ipv4/tcp_ao.c:1182)",0.0,NA,,,,,"Oct. 4, 2025, 8:15 a.m.","Oct. 6, 2025, 2:56 p.m.",No,416baaa9-dc9f-4396-8d5f-8c081fb06d67,,Memory Corruption,Linux,linux_kernel,,,,,,,,,https://cvefeed.io/vuln/detail/CVE-2025-39950
CVE-2025-39951,um: virtio_uml: Fix use-after-free after put_device in probe,"In the Linux kernel, the following vulnerability has been resolved:

um: virtio_uml: Fix use-after-free after put_device in probe

When register_virtio_device() fails in virtio_uml_probe(),
the code sets vu_dev->registered = 1 even though
the device was not successfully registered.
This can lead to use-after-free or other issues.",0.0,NA,,,,,"Oct. 4, 2025, 8:15 a.m.","Oct. 6, 2025, 2:56 p.m.",No,416baaa9-dc9f-4396-8d5f-8c081fb06d67,,Memory Corruption,Linux,linux_kernel,,,,,,,,,https://cvefeed.io/vuln/detail/CVE-2025-39951
CVE-2025-39952,wifi: wilc1000: avoid buffer overflow in WID string configuration,"In the Linux kernel, the following vulnerability has been resolved:

wifi: wilc1000: avoid buffer overflow in WID string configuration

Fix the following copy overflow warning identified by Smatch checker.

 drivers/net/wireless/microchip/wilc1000/wlan_cfg.c:184 wilc_wlan_parse_response_frame()
        error: '__memcpy()' 'cfg->s[i]->str' copy overflow (512 vs 65537)

This patch introduces size check before accessing the memory buffer.
The checks are base on the WID type of received data from the firmware.
For WID string configuration, the size limit is determined by individual
element size in 'struct wilc_cfg_str_vals' that is maintained in 'len' field
of 'struct wilc_cfg_str'.",0.0,NA,,,,,"Oct. 4, 2025, 8:15 a.m.","Oct. 6, 2025, 2:56 p.m.",No,416baaa9-dc9f-4396-8d5f-8c081fb06d67,,Memory Corruption,Linux,linux_kernel,,,,,,,,,https://cvefeed.io/vuln/detail/CVE-2025-39952
CVE-2025-39953,cgroup: split cgroup_destroy_wq into 3 workqueues,"In the Linux kernel, the following vulnerability has been resolved:

cgroup: split cgroup_destroy_wq into 3 workqueues

A hung task can occur during [1] LTP cgroup testing when repeatedly
mounting/unmounting perf_event and net_prio controllers with
systemd.unified_cgroup_hierarchy=1. The hang manifests in
cgroup_lock_and_drain_offline() during root destruction.

Related case:
cgroup_fj_function_perf_event cgroup_fj_function.sh perf_event
cgroup_fj_function_net_prio cgroup_fj_function.sh net_prio

Call Trace:
	cgroup_lock_and_drain_offline+0x14c/0x1e8
	cgroup_destroy_root+0x3c/0x2c0
	css_free_rwork_fn+0x248/0x338
	process_one_work+0x16c/0x3b8
	worker_thread+0x22c/0x3b0
	kthread+0xec/0x100
	ret_from_fork+0x10/0x20

Root Cause:

CPU0                            CPU1
mount perf_event                umount net_prio
cgroup1_get_tree                cgroup_kill_sb
rebind_subsystems               // root destruction enqueues
				// cgroup_destroy_wq
// kill all perf_event css
                                // one perf_event css A is dying
                                // css A offline enqueues cgroup_destroy_wq
                                // root destruction will be executed first
                                css_free_rwork_fn
                                cgroup_destroy_root
                                cgroup_lock_and_drain_offline
                                // some perf descendants are dying
                                // cgroup_destroy_wq max_active = 1
                                // waiting for css A to die

Problem scenario:
1. CPU0 mounts perf_event (rebind_subsystems)
2. CPU1 unmounts net_prio (cgroup_kill_sb), queuing root destruction work
3. A dying perf_event CSS gets queued for offline after root destruction
4. Root destruction waits for offline completion, but offline work is
   blocked behind root destruction in cgroup_destroy_wq (max_active=1)

Solution:
Split cgroup_destroy_wq into three dedicated workqueues:
cgroup_offline_wq – Handles CSS offline operations
cgroup_release_wq – Manages resource release
cgroup_free_wq – Performs final memory deallocation

This separation eliminates blocking in the CSS free path while waiting for
offline operations to complete.

[1] https://github.com/linux-test-project/ltp/blob/master/runtest/controllers",0.0,NA,,,,,"Oct. 4, 2025, 8:15 a.m.","Oct. 6, 2025, 2:56 p.m.",No,416baaa9-dc9f-4396-8d5f-8c081fb06d67,,Denial of Service,Linux,linux_kernel,,,,,,,,,https://cvefeed.io/vuln/detail/CVE-2025-39953
CVE-2025-11272,SeriaWei ZKEACMS POST Request UrlRedirectionController.cs Delete improper authorization,A vulnerability has been found in SeriaWei ZKEACMS up to 4.3. This affects the function Delete of the file src/ZKEACMS.Redirection/Controllers/UrlRedirectionController.cs of the component POST Request Handler. The manipulation leads to improper authorization. Remote exploitation of the attack is possible. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,5.5,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 4, 2025, 8:15 p.m.","Oct. 6, 2025, 2:56 p.m.",Yes !,[email protected],[email protected],Authorization,CVSS 2.0; CVSS 3.1; CVSS 4.0,MEDIUM; MEDIUM; MEDIUM,Network,Low,Low,None,Unchanged,None,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11272
CVE-2025-11273,LaChatterie Verger provider.ts redirectToAuthorization deserialization,A vulnerability was found in LaChatterie Verger up to 1.2.10. This impacts the function redirectToAuthorization of the file /src/main/services/mcp/oauth/provider.ts. The manipulation of the argument URL results in deserialization. The attack can be executed remotely. The exploit has been made public and could be used. The vendor was contacted early about this disclosure but did not respond in any way.,6.5,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 4, 2025, 11:15 p.m.","Oct. 6, 2025, 2:56 p.m.",Yes !,[email protected],[email protected],Injection,CVSS 2.0; CVSS 3.1; CVSS 4.0,MEDIUM; MEDIUM; MEDIUM,Network,Low,Low,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11273
CVE-2025-11274,Open Asset Import Library Assimp Q3DLoader.cpp InternReadFile allocation of resources,A vulnerability was determined in Open Asset Import Library Assimp 6.0.2. Affected is the function Q3DImporter::InternReadFile of the file assimp/code/AssetLib/Q3D/Q3DLoader.cpp. This manipulation causes allocation of resources. The attack is restricted to local execution. The exploit has been publicly disclosed and may be utilized.,5.5,MEDIUM,CVSS 3.1,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 1:15 a.m.","Oct. 8, 2025, 3:51 p.m.",No,[email protected],[email protected],Memory Corruption,Assimp,assimp,Local,Low,Low,None,Unchanged,None,None,High,https://cvefeed.io/vuln/detail/CVE-2025-11274
CVE-2025-11275,Open Asset Import Library Assimp OpenDDLParserUtils.h getNextSeparator heap-based overflow,A vulnerability was identified in Open Asset Import Library Assimp 6.0.2. Affected by this vulnerability is the function ODDLParser::getNextSeparator in the library assimp/contrib/openddlparser/include/openddlparser/OpenDDLParserUtils.h. Such manipulation leads to heap-based buffer overflow. The attack must be carried out locally. The exploit is publicly available and might be used.,7.8,HIGH,CVSS 3.1,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 1:15 a.m.","Oct. 8, 2025, 3:50 p.m.",No,[email protected],[email protected],Memory Corruption,Assimp,assimp,Local,Low,Low,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11275
CVE-2025-11276,Rebuild Comment/Guestbook cross site scripting,"The following products are affected byCVE-2025-11276vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",5.1,MEDIUM,CVSS 4.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 2:15 a.m.","Oct. 6, 2025, 2:56 p.m.",Yes !,[email protected],[email protected],Cross-Site Scripting,Ruifang-tech,rebuild,Network,Low,Low,P,Unchanged,None,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-11276
CVE-2025-11277,Open Asset Import Library Assimp Q3DLoader.cpp InternReadFile heap-based overflow,"The following products are affected byCVE-2025-11277vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",7.8,HIGH,CVSS 3.1,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 2:15 a.m.","Oct. 8, 2025, 3:44 p.m.",No,[email protected],[email protected],Memory Corruption,Assimp,assimp,Local,Low,Low,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11277
CVE-2025-11278,AllStarLink Supermon AllMon2 cross site scripting,A security vulnerability has been detected in AllStarLink Supermon up to 6.2. This vulnerability affects unknown code of the component AllMon2. The manipulation leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed publicly and may be used. The vendor was contacted early about this disclosure but did not respond in any way. This vulnerability only affects products that are no longer supported by the maintainer.,5.3,MEDIUM,CVSS 4.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 3:15 a.m.","Oct. 6, 2025, 2:56 p.m.",Yes !,[email protected],[email protected],Cross-Site Scripting,CVSS 2.0; CVSS 3.1; CVSS 4.0,MEDIUM; MEDIUM; MEDIUM,Network,Low,None,P,Unchanged,None,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-11278
CVE-2025-11279,Axosoft Scrum and Bug Tracking Add Work Item csv injection,A vulnerability was detected in Axosoft Scrum and Bug Tracking 22.1.1.11545. This issue affects some unknown processing of the component Add Work Item Page. The manipulation of the argument Title results in csv injection. The attack can be launched remotely. The exploit is now public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,6.5,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 3:15 a.m.","Oct. 6, 2025, 2:56 p.m.",Yes !,[email protected],[email protected],Injection,CVSS 2.0; CVSS 3.1; CVSS 4.0,MEDIUM; MEDIUM; MEDIUM,Network,Low,Low,P,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11279
CVE-2025-11280,Frappe LMS Assignment Picture files direct request,"The following products are affected byCVE-2025-11280vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",6.3,MEDIUM,CVSS 4.0,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 4:15 a.m.","Oct. 7, 2025, 8:35 p.m.",Yes !,[email protected],[email protected],Server-Side Request Forgery,Frappe,learning,Network,High,None,None,Unchanged,Low,None,None,https://cvefeed.io/vuln/detail/CVE-2025-11280
CVE-2025-11281,Frappe LMS Unpublished Course courses access control,"A vulnerability has been found in Frappe LMS 2.35.0. The affected element is an unknown function of the file /courses/ of the component Unpublished Course Handler. Such manipulation leads to improper access controls. The attack may be launched remotely. This attack is characterized by high complexity. The exploitability is described as difficult. The exploit has been disclosed to the public and may be used. You should upgrade the affected component. The vendor was informed early about a total of four security issues and confirmed that those have been fixed. However, the release notes on GitHub do not mention them.",5.0,MEDIUM,CVSS 3.1,CVSS:4.0/AV:N/AC:H/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 4:15 a.m.","Oct. 7, 2025, 8:35 p.m.",Yes !,[email protected],[email protected],Authorization,Frappe,learning,Network,High,Low,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11281
CVE-2025-61882,Oracle E-Business Suite Unspecified Vulnerability - [Actively Exploited],"Vulnerability in the Oracle Concurrent Processing product of Oracle E-Business Suite (component: BI Publisher Integration).  Supported versions that are affected are 12.2.3-12.2.14. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Concurrent Processing.  Successful attacks of this vulnerability can result in takeover of Oracle Concurrent Processing. CVSS 3.1 Base Score 9.8 (Confidentiality, Integrity and Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).",9.8,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.9,5.9,"Oct. 5, 2025, 4:15 a.m.","Oct. 7, 2025, 9 p.m.",Yes !,[email protected],[email protected],,Oracle,concurrent_processing,Network,Low,None,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-61882
CVE-2025-11282,Frappe LMS Incomplete Fix CVE-2025-55006 cross site scripting,"A vulnerability was found in Frappe LMS 2.34.x/2.35.0. The impacted element is an unknown function of the component Incomplete Fix CVE-2025-55006. Performing manipulation results in cross site scripting. Remote exploitation of the attack is possible. The exploit has been made public and could be used. The affected component should be upgraded. The vendor was informed early about a total of four security issues and confirmed that those have been fixed. However, the release notes on GitHub do not mention them.",6.1,MEDIUM,CVSS 3.1,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:P/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 5:15 a.m.","Oct. 7, 2025, 8:41 p.m.",Yes !,[email protected],[email protected],Cross-Site Scripting,Frappe,learning,Network,Low,High,P,Unchanged,High,High,None,https://cvefeed.io/vuln/detail/CVE-2025-11282
CVE-2025-11283,Frappe LMS Course cross site scripting,"A vulnerability was determined in Frappe LMS 2.35.0. This affects an unknown function of the component Course Handler. Executing manipulation of the argument Description can lead to cross site scripting. The attack can be executed remotely. The exploit has been publicly disclosed and may be utilized. It is suggested to upgrade the affected component. The vendor was informed early about a total of four security issues and confirmed that those have been fixed. However, the release notes on GitHub do not mention them.",4.8,MEDIUM,CVSS 4.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:P/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 5:15 a.m.","Oct. 7, 2025, 8:37 p.m.",Yes !,[email protected],[email protected],Cross-Site Scripting,Frappe,learning,Network,Low,High,P,Unchanged,None,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-11283
CVE-2025-11284,Zytec Dalian Zhuoyun Technology Central Authentication Service HTTP Header git hard-coded password,A vulnerability has been found in Zytec Dalian Zhuoyun Technology Central Authentication Service 3. Affected by this vulnerability is an unknown functionality of the file /index.php/auth/Ops/git of the component HTTP Header Handler. The manipulation of the argument Authorization leads to use of hard-coded password. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,7.5,HIGH,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 6:15 a.m.","Oct. 7, 2025, 7:15 p.m.",Yes !,[email protected],[email protected],Authentication,CVSS 2.0; CVSS 3.1; CVSS 4.0,HIGH; HIGH; MEDIUM,Network,Low,None,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11284
CVE-2025-11285,samanhappy MCPHub serverController.ts os command injection,A vulnerability was found in samanhappy MCPHub up to 0.9.10. Affected by this issue is some unknown functionality of the file src/controllers/serverController.ts. The manipulation of the argument command/args results in os command injection. The attack can be launched remotely. The exploit has been made public and could be used. The vendor was contacted early about this disclosure but did not respond in any way.,8.8,HIGH,CVSS 3.1,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 6:15 a.m.","Oct. 9, 2025, 5:16 p.m.",Yes !,[email protected],[email protected],Injection,Mcphubx,mcphub,Network,Low,Low,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11285
CVE-2025-11286,samanhappy MCPHub MCPRouter Service serverController.ts server-side request forgery,A vulnerability was determined in samanhappy MCPHub up to 0.9.10. This affects an unknown part of the file src/controllers/serverController.ts of the component MCPRouter Service. This manipulation of the argument baseUrl causes server-side request forgery. The attack may be initiated remotely. The exploit has been publicly disclosed and may be utilized. The vendor was contacted early about this disclosure but did not respond in any way.,5.8,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 7:15 a.m.","Oct. 9, 2025, 5:18 p.m.",Yes !,[email protected],[email protected],Server-Side Request Forgery,Mcphubx,mcphub,Network,Low,High,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11286
CVE-2025-11287,samanhappy MCPHub sseService.ts handleSseConnectionfunction improper authentication,A vulnerability was identified in samanhappy MCPHub up to 0.9.10. This vulnerability affects the function handleSseConnectionfunction of the file src/services/sseService.ts. Such manipulation leads to improper authentication. The attack may be launched remotely. The exploit is publicly available and might be used. The vendor was contacted early about this disclosure but did not respond in any way.,9.8,CRITICAL,CVSS 3.1,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 7:15 a.m.","Oct. 9, 2025, 5:18 p.m.",Yes !,[email protected],[email protected],Authentication,Mcphubx,mcphub,Network,Low,None,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11287
CVE-2025-11288,CRMEB GET Parameter product sql injection,"The following products are affected byCVE-2025-11288vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",8.8,HIGH,CVSS 3.1,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 5, 2025, 8:15 a.m.","Oct. 7, 2025, 5:28 p.m.",Yes !,[email protected],[email protected],Injection,Crmeb,crmeb,Network,Low,Low,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11288
CVE-2025-8406,Path Traversal in zenml-io/zenml,"ZenML version 0.83.1 is affected by a path traversal vulnerability in the `PathMaterializer` class. The `load` function uses `is_path_within_directory` to validate files during `data.tar.gz` extraction, which fails to effectively detect symbolic and hard links. This vulnerability can lead to arbitrary file writes, potentially resulting in arbitrary command execution if critical files are overwritten.",6.3,MEDIUM,CVSS 3.0,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,0.3,5.9,"Oct. 5, 2025, 9:15 a.m.","Oct. 6, 2025, 3:16 p.m.",No,[email protected],[email protected],Path Traversal,Zenml,zenml,Local,High,High,Required,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-8406
