cve_id,title,description,published_date,last_modified,remotely_exploit,source,category,affected_products,cvss_scores,url
CVE-2010-0032,Microsoft Office PowerPoint Use-after-free Activity Code Execution,"Use-after-free vulnerability in Microsoft Office PowerPoint 2002 SP3 and 2003 SP3 allows remote attackers to execute arbitrary code via a crafted PowerPoint document, aka ""OEPlaceholderAtom Use After Free Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""powerpoint""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0032
CVE-2010-0033,Microsoft Office PowerPoint Buffer Overflow Vulnerability,"Stack-based buffer overflow in Microsoft Office PowerPoint 2003 SP3 allows remote attackers to execute arbitrary code via a crafted PowerPoint document, aka ""PowerPoint Viewer TextBytesAtom Record Stack Overflow Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""powerpoint""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0033
CVE-2010-0034,Microsoft Office PowerPoint TextCharsAtom Record Stack Overflow Vulnerability,"Stack-based buffer overflow in Microsoft Office PowerPoint 2003 SP3 allows remote attackers to execute arbitrary code via a crafted PowerPoint document, aka ""Office PowerPoint Viewer TextCharsAtom Record Stack Overflow Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""powerpoint""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0034
CVE-2010-0035,Microsoft Windows Kerberos NULL Pointer Dereference,"The Key Distribution Center (KDC) in Kerberos in Microsoft Windows 2000 SP4, Server 2003 SP2, and Server 2008 Gold and SP2, when a trust relationship with a non-Windows Kerberos realm exists, allows remote authenticated users to cause a denial of service (NULL pointer dereference and domain controller outage) via a crafted Ticket Granting Ticket (TGT) renewal request, aka ""Kerberos Null Pointer Dereference Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_2000""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2003""}]","[{""score"": ""6.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:S/C:N/I:N/A:C"", ""exploitability_score"": ""6.8"", ""impact_score"": ""6.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0035
CVE-2010-0231,Microsoft SMB NTLM Authentication Lack of Entropy Vulnerability,"The SMB implementation in the Server service in Microsoft Windows 2000 SP4, Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista Gold, SP1, and SP2, Windows Server 2008 Gold, SP2, and R2, and Windows 7 does not use a sufficient source of entropy, which allows remote attackers to obtain access to files and other SMB resources via a large number of authentication requests, related to server-generated challenges, certain ""duplicate values,"" and spoofing of an authentication token, aka ""SMB NTLM Authentication Lack of Entropy Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_7""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_2000""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""windows_2003_server""}, {""id"": ""5"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}, {""id"": ""6"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0231
CVE-2010-0233,Microsoft Windows Kernel Double Free Vulnerability,"Double free vulnerability in the kernel in Microsoft Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP2, Vista Gold, SP1, and SP2, and Server 2008 Gold and SP2 allows local users to gain privileges via a crafted application, aka ""Windows Kernel Double Free Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",No,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_2000""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2003""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}, {""id"": ""5"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""7.2"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:L/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0233
CVE-2010-0239,Windows TSICMPv6 Router Advertisement Code Execution Vulnerability,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2, when IPv6 is enabled, does not properly perform bounds checking on ICMPv6 Router Advertisement packets, which allows remote attackers to execute arbitrary code via crafted packets, aka ""ICMPv6 Router Advertisement Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0239
CVE-2010-0240,Windows TCP/IP Header MDL Fragmentation Vulnerability,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2, when a custom network driver is used, does not properly handle local fragmentation of Encapsulating Security Payload (ESP) over UDP packets, which allows remote attackers to execute arbitrary code via crafted packets, aka ""Header MDL Fragmentation Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0240
CVE-2010-0241,Microsoft Windows ICMPv6 Route Information Buffer Overflow Vulnerability,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2, when IPv6 is enabled, does not properly perform bounds checking on ICMPv6 Route Information packets, which allows remote attackers to execute arbitrary code via crafted packets, aka ""ICMPv6 Route Information Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0241
CVE-2010-0242,Microsoft Windows Vista and Server 2008 TCP/IP Selective Acknowledgement DoS Vulnerability,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2 allows remote attackers to cause a denial of service (system hang) via crafted packets with malformed TCP selective acknowledgement (SACK) values, aka ""TCP/IP Selective Acknowledgement Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}]","[{""score"": ""7.8"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:N/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""6.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0242
CVE-2010-0243,Microsoft Office XP SP3 Buffer Overflow,"The following products are affected byCVE-2010-0243vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""office""}, {""id"": ""1"", ""vendor"": ""Apple"", ""product"": ""macos""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0243
CVE-2010-0250,Microsoft DirectX DirectShow Heap Overflow Vulnerability,"Heap-based buffer overflow in DirectShow in Microsoft DirectX, as used in the AVI Filter on Windows 2000 SP4, Windows XP SP2 and SP3, and Windows Server 2003 SP2, and in Quartz on Windows 2000 SP4, Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista Gold, SP1, and SP2, Windows Server 2008 Gold, SP2, and R2, and Windows 7, allows remote attackers to execute arbitrary code via an AVI file with a crafted length field in an unspecified video stream, which is not properly handled by the RLE video decompressor, aka ""DirectShow Heap Overflow Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_7""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0250
CVE-2010-0252,Microsoft Data Analyzer ActiveX Control Remote Code Execution Vulnerability,"The Microsoft Data Analyzer ActiveX control (aka the Office Excel ActiveX control for Data Analysis) in max3activex.dll in Microsoft Windows 2000 SP4, Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista Gold, SP1, and SP2, Windows Server 2008 Gold, SP2, and R2, and Windows 7 allows remote attackers to execute arbitrary code via a crafted web page that corrupts the ""system state,"" aka ""Microsoft Data Analyzer ActiveX Control Vulnerability.""","Feb. 10, 2010, 6:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,secure@microsoft.com,,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_7""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_server_2008""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_2000""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""windows_2003_server""}, {""id"": ""5"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}, {""id"": ""6"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0252
CVE-2010-0143,Cisco IronPort Encryption Appliance and IronPort PostX MAP Allow Remote File Read,"Unspecified vulnerability in the administrative interface in the embedded HTTPS server on the Cisco IronPort Encryption Appliance 6.2.x before 6.2.9.1 and 6.5.x before 6.5.2, and the IronPort PostX MAP before 6.2.9.1, allows remote attackers to read arbitrary files via unknown vectors, aka IronPort Bug 65921.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,psirt@cisco.com,,"[{""id"": ""1"", ""vendor"": ""Cisco"", ""product"": ""ironport_encryption_appliance""}, {""id"": ""2"", ""vendor"": ""Cisco"", ""product"": ""ironport_postx""}]","[{""score"": ""7.8"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:N/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""6.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0143
CVE-2010-0144,Cisco IronPort Encryption Appliance Arbitrary File Read Vulnerability,"Unspecified vulnerability in the WebSafe DistributorServlet in the embedded HTTPS server on the Cisco IronPort Encryption Appliance 6.2.x before 6.2.9.1 and 6.5.x before 6.5.2, and the IronPort PostX MAP before 6.2.9.1, allows remote attackers to read arbitrary files via unknown vectors, aka IronPort Bug 65922.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,psirt@cisco.com,,"[{""id"": ""1"", ""vendor"": ""Cisco"", ""product"": ""ironport_encryption_appliance""}, {""id"": ""2"", ""vendor"": ""Cisco"", ""product"": ""ironport_postx""}]","[{""score"": ""7.8"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:N/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""6.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0144
CVE-2010-0145,"""Cisco IronPort Encryption Appliance Remote Code Execution Vulnerability""","Unspecified vulnerability in the embedded HTTPS server on the Cisco IronPort Encryption Appliance 6.2.x before 6.2.9.1 and 6.5.x before 6.5.2, and the IronPort PostX MAP before 6.2.9.1, allows remote attackers to execute arbitrary code via unknown vectors, aka IronPort Bug 65923.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,psirt@cisco.com,,"[{""id"": ""1"", ""vendor"": ""Cisco"", ""product"": ""ironport_encryption_appliance""}, {""id"": ""2"", ""vendor"": ""Cisco"", ""product"": ""ironport_postx""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0145
CVE-2010-0445,HP Network Node Manager Command Injection Vulnerability,"Unspecified vulnerability in HP Network Node Manager (NNM) 8.10, 8.11, 8.12, and 8.13 allows remote attackers to execute arbitrary commands via unknown vectors.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,hp-security-alert@hp.com,,"[{""id"": ""1"", ""vendor"": ""Hp"", ""product"": ""network_node_manager""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0445
CVE-2010-0605,osTicket SQL Injection,"SQL injection vulnerability in scp/ajax.php in osTicket before 1.6.0 Stable allows remote authenticated users, with ""Staff"" permissions, to execute arbitrary SQL commands via the input parameter.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Osticket"", ""product"": ""osticket""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0605
CVE-2010-0606,OsTicket Cross-Site Scripting (XSS),"Cross-site scripting (XSS) vulnerability in scp/ajax.php in osTicket before 1.6.0 Stable allows remote authenticated users to inject arbitrary web script or HTML via the f parameter, possibly related to an error message generated by scp/admin.php.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Osticket"", ""product"": ""osticket""}]","[{""score"": ""3.5"", ""version"": ""CVSS 2.0"", ""severity"": ""LOW"", ""vector"": ""AV:N/AC:M/Au:S/C:N/I:P/A:N"", ""exploitability_score"": ""6.8"", ""impact_score"": ""2.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0606
CVE-2010-0607,Sterlite SAM300 AX Router Cross-site Scripting (XSS) Vulnerability,Cross-site scripting (XSS) vulnerability in Forms/status_statistics_1 in the Sterlite SAM300 AX Router allows remote attackers to inject arbitrary web script or HTML via the Stat_Radio parameter.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Sterlitetechnologies"", ""product"": ""sam300_ax_router""}]","[{""score"": ""4.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""8.6"", ""impact_score"": ""2.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0607
CVE-2010-0608,NovaBoard SQL Injection Vulnerability,SQL injection vulnerability in index.php in NovaBoard 1.1.2 allows remote attackers to execute arbitrary SQL commands via the forums[] parameter in a search action.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Novaboard"", ""product"": ""novaboard""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0608
CVE-2010-0609,NovaBoard SQL Injection Vulnerability,SQL injection vulnerability in header.php in NovaBoard 1.1.2 allows remote attackers to execute arbitrary SQL commands via the nova_name cookie parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Novaboard"", ""product"": ""novaboard""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0609
CVE-2010-0610,Joomla Photoblog SQL Injection,Multiple SQL injection vulnerabilities in the Photoblog (com_photoblog) component for Joomla! allow remote attackers to execute arbitrary SQL commands via the blog parameter in an images action to index.php.  NOTE: a separate vector for the id parameter to detail.php may also exist.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Joomla"", ""product"": ""joomla\\!""}, {""id"": ""1"", ""vendor"": ""Webguerilla"", ""product"": ""com_photoblog""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0610
CVE-2010-0611,Baal Systems SQL Injection Vulnerability,Multiple SQL injection vulnerabilities in adminlogin.php in Baal Systems 3.8 and earlier allow remote attackers to execute arbitrary SQL commands via the (1) username and (2) password parameters.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Baalsystems"", ""product"": ""baal_systems""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0611
CVE-2010-0612,Adobe DocumentManager Unspecified File Rights Vulnerability,"Unspecified vulnerability in DocumentManager before 4.0 has unknown impact and attack vectors, related to file rights.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Dmanager"", ""product"": ""documentmanager""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0612
CVE-2010-0613,ARWScripts Fonts Script Remote Directory Traversal,Directory traversal vulnerability in viewfile.php in ARWScripts Fonts Script allows remote attackers to read arbitrary local files via directory traversal sequences in a base64-encoded f parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Arwscripts"", ""product"": ""fonts_script""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:N/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0613
CVE-2010-0614,EvalSMSI SQL Injection,"SQL injection vulnerability in ajax.php in evalSMSI 2.1.03 allows remote attackers to execute arbitrary SQL commands via the query parameter in the (1) question action, and possibly the (2) sub_par or (3) num_quest actions.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Myshell"", ""product"": ""evalsmsi""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0614
CVE-2010-0615,EvalSMSI XSS Vulnerability,Cross-site scripting (XSS) vulnerability in assess.php in evalSMSI 2.1.03 allows remote attackers to inject arbitrary web script or HTML via the reports comment box in a continue_assess action.  NOTE: some of these details are obtained from third party information.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Myshell"", ""product"": ""evalsmsi""}]","[{""score"": ""4.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""8.6"", ""impact_score"": ""2.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0615
CVE-2010-0616,SMSI Database Cleartext Password Storage Vulnerability,"evalSMSI 2.1.03 stores passwords in cleartext in the database, which allows attackers with database access to gain privileges.  NOTE: remote attack vectors are possible by leveraging a separate SQL injection vulnerability.","Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Myshell"", ""product"": ""evalsmsi""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0616
CVE-2010-0617,EvalSMSI Ajax PHP Cross Site Scripting (XSS),Cross-site scripting (XSS) vulnerability in ajax.php in evalSMSI 2.1.03 allows remote attackers to inject arbitrary web script or HTML via the return parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"Feb. 11, 2010, 5:30 p.m.","April 11, 2025, 12:51 a.m.",Yes !,cve@mitre.org,,"[{""id"": ""1"", ""vendor"": ""Myshell"", ""product"": ""evalsmsi""}]","[{""score"": ""4.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""8.6"", ""impact_score"": ""2.9"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0617
CVE-2010-0414,"""GNOME-Screensaver External Monitor Abuse""","The following products are affected byCVE-2010-0414vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Feb. 11, 2010, 8:30 p.m.","April 11, 2025, 12:51 a.m.",No,secalert@redhat.com,,"[{""id"": ""1"", ""vendor"": ""Gnome"", ""product"": ""screensaver""}]","[{""score"": ""7.2"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:L/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""10"", ""source"": ""nvd@nist.gov""}]",https://cvefeed.io/vuln/detail/CVE-2010-0414
